#,Time,fIdx,sIdx,sLen,fImg,cObj,cNam,cCon,tcBr,tcCo,tcUs,tcDs
12592,,..\..\data\highreflection/frame005441.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.83,20,1,-1,-1
12593,,..\..\data\highreflection/frame005441.jpg,1,2,image0.jpg,3,Cruise_Control,0.78,20,1,-1,-1
12594,,..\..\data\highreflection/frame005441.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.82,30,1,-1,-1
12595,,..\..\data\highreflection/frame005441.jpg,1,2,image0.jpg,3,Cruise_Control,0.77,30,1,-1,-1
12596,,..\..\data\highreflection/frame005441.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.79,40,1,-1,-1
12597,,..\..\data\highreflection/frame005441.jpg,1,2,image0.jpg,3,Cruise_Control,0.76,40,1,-1,-1
12598,,..\..\data\highreflection/frame005441.jpg,0,1,image0.jpg,3,Cruise_Control,0.54,50,1,-1,-1
12599,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.83,0,1,-1,-1
12600,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,3,Cruise_Control,0.79,0,1,-1,-1
12601,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.83,10,1,-1,-1
12602,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,3,Cruise_Control,0.79,10,1,-1,-1
12603,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.82,20,1,-1,-1
12604,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,3,Cruise_Control,0.79,20,1,-1,-1
12605,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,30,1,-1,-1
12606,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,3,Cruise_Control,0.78,30,1,-1,-1
12607,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,3,Cruise_Control,0.77,40,1,-1,-1
12608,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,40,1,-1,-1
12609,,..\..\data\highreflection/frame005442.jpg,0,2,image0.jpg,3,Cruise_Control,0.58,50,1,-1,-1
12610,,..\..\data\highreflection/frame005442.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.26,50,1,-1,-1
12611,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.82,0,1,-1,-1
12612,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,0,1,-1,-1
12613,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.82,10,1,-1,-1
12614,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,10,1,-1,-1
12615,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12616,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,3,Cruise_Control,0.79,20,1,-1,-1
12617,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.8,30,1,-1,-1
12618,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,3,Cruise_Control,0.78,30,1,-1,-1
12619,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,3,Cruise_Control,0.77,40,1,-1,-1
12620,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,40,1,-1,-1
12621,,..\..\data\highreflection/frame005443.jpg,0,2,image0.jpg,3,Cruise_Control,0.56,50,1,-1,-1
12622,,..\..\data\highreflection/frame005443.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.39,50,1,-1,-1
12623,,..\..\data\highreflection/frame005444.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.83,0,1,-1,-1
12624,,..\..\data\highreflection/frame005444.jpg,1,2,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
12625,,..\..\data\highreflection/frame005444.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.83,10,1,-1,-1
12626,,..\..\data\highreflection/frame005444.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,10,1,-1,-1
12627,,..\..\data\highreflection/frame005444.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.82,20,1,-1,-1
12628,,..\..\data\highreflection/frame005444.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
12629,,..\..\data\highreflection/frame005444.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,30,1,-1,-1
12630,,..\..\data\highreflection/frame005444.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,30,1,-1,-1
12631,,..\..\data\highreflection/frame005444.jpg,0,2,image0.jpg,3,Cruise_Control,0.78,40,1,-1,-1
12632,,..\..\data\highreflection/frame005444.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,40,1,-1,-1
12633,,..\..\data\highreflection/frame005444.jpg,0,1,image0.jpg,3,Cruise_Control,0.54,50,1,-1,-1
12634,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
12635,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.82,0,1,-1,-1
12636,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
12637,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,10,1,-1,-1
12638,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
12639,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12640,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12641,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,30,1,-1,-1
12642,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12643,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,40,1,-1,-1
12644,,..\..\data\highreflection/frame005445.jpg,0,2,image0.jpg,3,Cruise_Control,0.62,50,1,-1,-1
12645,,..\..\data\highreflection/frame005445.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.42,50,1,-1,-1
12646,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,0,1,-1,-1
12647,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
12648,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,10,1,-1,-1
12649,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
12650,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12651,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
12652,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.8,30,1,-1,-1
12653,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,3,Cruise_Control,0.8,30,1,-1,-1
12654,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,3,Cruise_Control,0.79,40,1,-1,-1
12655,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,40,1,-1,-1
12656,,..\..\data\highreflection/frame005446.jpg,0,2,image0.jpg,3,Cruise_Control,0.63,50,1,-1,-1
12657,,..\..\data\highreflection/frame005446.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.51,50,1,-1,-1
12658,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12659,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.82,0,1,-1,-1
12660,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12661,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.82,10,1,-1,-1
12662,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12663,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12664,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,30,1,-1,-1
12665,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,30,1,-1,-1
12666,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12667,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,40,1,-1,-1
12668,,..\..\data\highreflection/frame005447.jpg,0,2,image0.jpg,3,Cruise_Control,0.68,50,1,-1,-1
12669,,..\..\data\highreflection/frame005447.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.51,50,1,-1,-1
12670,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12671,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,0,1,-1,-1
12672,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12673,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,10,1,-1,-1
12674,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,20,1,-1,-1
12675,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12676,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,30,1,-1,-1
12677,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,30,1,-1,-1
12678,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,40,1,-1,-1
12679,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,40,1,-1,-1
12680,,..\..\data\highreflection/frame005448.jpg,0,2,image0.jpg,3,Cruise_Control,0.63,50,1,-1,-1
12681,,..\..\data\highreflection/frame005448.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.59,50,1,-1,-1
12682,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
12683,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,0,1,-1,-1
12684,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
12685,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,10,1,-1,-1
12686,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
12687,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12688,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12689,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,30,1,-1,-1
12690,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,3,Cruise_Control,0.79,40,1,-1,-1
12691,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,40,1,-1,-1
12692,,..\..\data\highreflection/frame005449.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.63,50,1,-1,-1
12693,,..\..\data\highreflection/frame005449.jpg,1,2,image0.jpg,3,Cruise_Control,0.57,50,1,-1,-1
12694,,..\..\data\highreflection/frame005449.jpg,0,1,image0.jpg,2,Lane_Departure_Warning,0.28,60,1,-1,-1
12695,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12696,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,0,1,-1,-1
12697,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12698,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,10,1,-1,-1
12699,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12700,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,20,1,-1,-1
12701,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12702,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,30,1,-1,-1
12703,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12704,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,40,1,-1,-1
12705,,..\..\data\highreflection/frame005450.jpg,0,2,image0.jpg,3,Cruise_Control,0.58,50,1,-1,-1
12706,,..\..\data\highreflection/frame005450.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.52,50,1,-1,-1
12707,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12708,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,0,1,-1,-1
12709,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12710,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,10,1,-1,-1
12711,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12712,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,20,1,-1,-1
12713,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,30,1,-1,-1
12714,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.81,30,1,-1,-1
12715,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12716,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,40,1,-1,-1
12717,,..\..\data\highreflection/frame005451.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.65,50,1,-1,-1
12718,,..\..\data\highreflection/frame005451.jpg,1,2,image0.jpg,3,Cruise_Control,0.57,50,1,-1,-1
12719,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12720,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,0,1,-1,-1
12721,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
12722,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,10,1,-1,-1
12723,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12724,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,20,1,-1,-1
12725,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12726,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,30,1,-1,-1
12727,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.79,40,1,-1,-1
12728,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.71,40,1,-1,-1
12729,,..\..\data\highreflection/frame005452.jpg,0,2,image0.jpg,3,Cruise_Control,0.42,50,1,-1,-1
12730,,..\..\data\highreflection/frame005452.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.31,50,1,-1,-1
12731,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12732,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,0,1,-1,-1
12733,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12734,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,10,1,-1,-1
12735,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12736,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,20,1,-1,-1
12737,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12738,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,30,1,-1,-1
12739,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12740,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.71,40,1,-1,-1
12741,,..\..\data\highreflection/frame005453.jpg,0,2,image0.jpg,3,Cruise_Control,0.47,50,1,-1,-1
12742,,..\..\data\highreflection/frame005453.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.34,50,1,-1,-1
12743,,..\..\data\highreflection/frame005454.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12744,,..\..\data\highreflection/frame005454.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,0,1,-1,-1
12745,,..\..\data\highreflection/frame005454.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12746,,..\..\data\highreflection/frame005454.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.8,10,1,-1,-1
12747,,..\..\data\highreflection/frame005454.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12748,,..\..\data\highreflection/frame005454.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.79,20,1,-1,-1
12749,,..\..\data\highreflection/frame005454.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12750,,..\..\data\highreflection/frame005454.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,30,1,-1,-1
12751,,..\..\data\highreflection/frame005454.jpg,0,2,image0.jpg,3,Cruise_Control,0.79,40,1,-1,-1
12752,,..\..\data\highreflection/frame005454.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.68,40,1,-1,-1
12753,,..\..\data\highreflection/frame005454.jpg,0,1,image0.jpg,3,Cruise_Control,0.27,50,1,-1,-1
12754,,..\..\data\highreflection/frame005455.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12755,,..\..\data\highreflection/frame005455.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,0,1,-1,-1
12756,,..\..\data\highreflection/frame005455.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12757,,..\..\data\highreflection/frame005455.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,10,1,-1,-1
12758,,..\..\data\highreflection/frame005455.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12759,,..\..\data\highreflection/frame005455.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,20,1,-1,-1
12760,,..\..\data\highreflection/frame005455.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12761,,..\..\data\highreflection/frame005455.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.78,30,1,-1,-1
12762,,..\..\data\highreflection/frame005455.jpg,0,2,image0.jpg,3,Cruise_Control,0.79,40,1,-1,-1
12763,,..\..\data\highreflection/frame005455.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.72,40,1,-1,-1
12764,,..\..\data\highreflection/frame005455.jpg,0,1,image0.jpg,2,Lane_Departure_Warning,0.4,50,1,-1,-1
12765,,..\..\data\highreflection/frame005456.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
12766,,..\..\data\highreflection/frame005456.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,0,1,-1,-1
12767,,..\..\data\highreflection/frame005456.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
12768,,..\..\data\highreflection/frame005456.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,10,1,-1,-1
12769,,..\..\data\highreflection/frame005456.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12770,,..\..\data\highreflection/frame005456.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,20,1,-1,-1
12771,,..\..\data\highreflection/frame005456.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12772,,..\..\data\highreflection/frame005456.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,30,1,-1,-1
12773,,..\..\data\highreflection/frame005456.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12774,,..\..\data\highreflection/frame005456.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.7,40,1,-1,-1
12775,,..\..\data\highreflection/frame005456.jpg,0,1,image0.jpg,3,Cruise_Control,0.29,50,1,-1,-1
12776,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12777,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,0,1,-1,-1
12778,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12779,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,10,1,-1,-1
12780,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12781,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,20,1,-1,-1
12782,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12783,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,30,1,-1,-1
12784,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12785,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.74,40,1,-1,-1
12786,,..\..\data\highreflection/frame005457.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.5,50,1,-1,-1
12787,,..\..\data\highreflection/frame005457.jpg,1,2,image0.jpg,3,Cruise_Control,0.37,50,1,-1,-1
12788,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12789,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,0,1,-1,-1
12790,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12791,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,10,1,-1,-1
12792,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12793,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.77,20,1,-1,-1
12794,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,30,1,-1,-1
12795,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,30,1,-1,-1
12796,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,3,Cruise_Control,0.8,40,1,-1,-1
12797,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.72,40,1,-1,-1
12798,,..\..\data\highreflection/frame005458.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.54,50,1,-1,-1
12799,,..\..\data\highreflection/frame005458.jpg,1,2,image0.jpg,3,Cruise_Control,0.39,50,1,-1,-1
12800,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
12801,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,0,1,-1,-1
12802,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
12803,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.75,10,1,-1,-1
12804,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12805,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.75,20,1,-1,-1
12806,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,30,1,-1,-1
12807,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.75,30,1,-1,-1
12808,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,40,1,-1,-1
12809,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.73,40,1,-1,-1
12810,,..\..\data\highreflection/frame005459.jpg,0,2,image0.jpg,2,Lane_Departure_Warning,0.65,50,1,-1,-1
12811,,..\..\data\highreflection/frame005459.jpg,1,2,image0.jpg,3,Cruise_Control,0.48,50,1,-1,-1
12812,,..\..\data\highreflection/frame005460.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
12813,,..\..\data\highreflection/frame005460.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,0,1,-1,-1
12814,,..\..\data\highreflection/frame005460.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
12815,,..\..\data\highreflection/frame005460.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.76,10,1,-1,-1
12816,,..\..\data\highreflection/frame005460.jpg,0,2,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
12817,,..\..\data\highreflection/frame005460.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.75,20,1,-1,-1
12818,,..\..\data\highreflection/frame005460.jpg,0,2,image0.jpg,3,Cruise_Control,0.81,30,1,-1,-1
12819,,..\..\data\highreflection/frame005460.jpg,1,2,image0.jpg,2,Lane_Departure_Warning,0.75,30,1,-1,-1
