#,Time,fIdx,sIdx,sLen,fImg,cObj,cNam,cCon,tcBr,tcCo,tcUs,tcDs
2747,,..\..\data\highreflection/frame001961.jpg,1,2,image0.jpg,3,Cruise_Control,0.38,0,2.8,-1,-1
2748,,..\..\data\highreflection/frame001961.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,3.0,-1,-1
2749,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1,-1,-1
2750,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.2,-1,-1
2751,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.4,-1,-1
2752,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.6,-1,-1
2753,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.8,-1,-1
2754,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,2.0,-1,-1
2755,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,2.2,-1,-1
2756,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.4,-1,-1
2757,,..\..\data\highreflection/frame001962.jpg,0,2,image0.jpg,1,Right_Indicator,0.81,0,2.6,-1,-1
2758,,..\..\data\highreflection/frame001962.jpg,1,2,image0.jpg,3,Cruise_Control,0.28,0,2.6,-1,-1
2759,,..\..\data\highreflection/frame001962.jpg,0,2,image0.jpg,1,Right_Indicator,0.8,0,2.8,-1,-1
2760,,..\..\data\highreflection/frame001962.jpg,1,2,image0.jpg,3,Cruise_Control,0.33,0,2.8,-1,-1
2761,,..\..\data\highreflection/frame001962.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,3.0,-1,-1
2762,,..\..\data\highreflection/frame001965.jpg,0,1,image0.jpg,3,Cruise_Control,0.26,0,2.8,-1,-1
2763,,..\..\data\highreflection/frame001970.jpg,0,1,image0.jpg,3,Cruise_Control,0.45,0,2.8,-1,-1
2764,,..\..\data\highreflection/frame001971.jpg,0,1,image0.jpg,3,Cruise_Control,0.69,0,2.8,-1,-1
2765,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2766,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2767,,..\..\data\highreflection/frame001972.jpg,0,2,image0.jpg,1,Right_Indicator,0.8,0,1.4,-1,-1
2768,,..\..\data\highreflection/frame001972.jpg,1,2,image0.jpg,3,Cruise_Control,0.32,0,1.4,-1,-1
2769,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2770,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2771,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2772,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.2,-1,-1
2773,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.4,-1,-1
2774,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.6,-1,-1
2775,,..\..\data\highreflection/frame001972.jpg,0,2,image0.jpg,1,Right_Indicator,0.8,0,2.8,-1,-1
2776,,..\..\data\highreflection/frame001972.jpg,1,2,image0.jpg,3,Cruise_Control,0.56,0,2.8,-1,-1
2777,,..\..\data\highreflection/frame001972.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,3.0,-1,-1
2778,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2779,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2780,,..\..\data\highreflection/frame001973.jpg,0,2,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2781,,..\..\data\highreflection/frame001973.jpg,1,2,image0.jpg,3,Cruise_Control,0.32,0,1.4,-1,-1
2782,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2783,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2784,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.0,-1,-1
2785,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.2,-1,-1
2786,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.4,-1,-1
2787,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.77,0,2.6,-1,-1
2788,,..\..\data\highreflection/frame001973.jpg,0,2,image0.jpg,1,Right_Indicator,0.75,0,2.8,-1,-1
2789,,..\..\data\highreflection/frame001973.jpg,1,2,image0.jpg,3,Cruise_Control,0.32,0,2.8,-1,-1
2790,,..\..\data\highreflection/frame001973.jpg,0,1,image0.jpg,1,Right_Indicator,0.73,0,3.0,-1,-1
2791,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2792,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.2,-1,-1
2793,,..\..\data\highreflection/frame001974.jpg,0,2,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2794,,..\..\data\highreflection/frame001974.jpg,1,2,image0.jpg,3,Cruise_Control,0.41,0,1.4,-1,-1
2795,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2796,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2797,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.0,-1,-1
2798,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.2,-1,-1
2799,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.76,0,2.4,-1,-1
2800,,..\..\data\highreflection/frame001974.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,2.6,-1,-1
2801,,..\..\data\highreflection/frame001974.jpg,0,2,image0.jpg,1,Right_Indicator,0.74,0,2.8,-1,-1
2802,,..\..\data\highreflection/frame001974.jpg,1,2,image0.jpg,3,Cruise_Control,0.51,0,2.8,-1,-1
2803,,..\..\data\highreflection/frame001974.jpg,0,2,image0.jpg,1,Right_Indicator,0.75,0,3.0,-1,-1
2804,,..\..\data\highreflection/frame001974.jpg,1,2,image0.jpg,3,Cruise_Control,0.3,0,3.0,-1,-1
2805,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2806,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2807,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2808,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2809,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2810,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.0,-1,-1
2811,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.2,-1,-1
2812,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.4,-1,-1
2813,,..\..\data\highreflection/frame001975.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.6,-1,-1
2814,,..\..\data\highreflection/frame001975.jpg,0,2,image0.jpg,1,Right_Indicator,0.77,0,2.8,-1,-1
2815,,..\..\data\highreflection/frame001975.jpg,1,2,image0.jpg,3,Cruise_Control,0.44,0,2.8,-1,-1
2816,,..\..\data\highreflection/frame001975.jpg,0,2,image0.jpg,1,Right_Indicator,0.76,0,3.0,-1,-1
2817,,..\..\data\highreflection/frame001975.jpg,1,2,image0.jpg,3,Cruise_Control,0.27,0,3.0,-1,-1
2818,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2819,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2820,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2821,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2822,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2823,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.0,-1,-1
2824,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.2,-1,-1
2825,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.77,0,2.4,-1,-1
2826,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.77,0,2.6,-1,-1
2827,,..\..\data\highreflection/frame001976.jpg,0,2,image0.jpg,1,Right_Indicator,0.76,0,2.8,-1,-1
2828,,..\..\data\highreflection/frame001976.jpg,1,2,image0.jpg,3,Cruise_Control,0.53,0,2.8,-1,-1
2829,,..\..\data\highreflection/frame001976.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,3.0,-1,-1
2830,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2831,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2832,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2833,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.6,-1,-1
2834,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2835,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.0,-1,-1
2836,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.76,0,2.2,-1,-1
2837,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.73,0,2.4,-1,-1
2838,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.69,0,2.6,-1,-1
2839,,..\..\data\highreflection/frame001977.jpg,0,2,image0.jpg,1,Right_Indicator,0.68,0,2.8,-1,-1
2840,,..\..\data\highreflection/frame001977.jpg,1,2,image0.jpg,3,Cruise_Control,0.52,0,2.8,-1,-1
2841,,..\..\data\highreflection/frame001977.jpg,0,1,image0.jpg,1,Right_Indicator,0.67,0,3.0,-1,-1
2842,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2843,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2844,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.4,-1,-1
2845,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.6,-1,-1
2846,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2847,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.0,-1,-1
2848,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.76,0,2.2,-1,-1
2849,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.74,0,2.4,-1,-1
2850,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.72,0,2.6,-1,-1
2851,,..\..\data\highreflection/frame001978.jpg,0,2,image0.jpg,1,Right_Indicator,0.71,0,2.8,-1,-1
2852,,..\..\data\highreflection/frame001978.jpg,1,2,image0.jpg,3,Cruise_Control,0.51,0,2.8,-1,-1
2853,,..\..\data\highreflection/frame001978.jpg,0,1,image0.jpg,1,Right_Indicator,0.69,0,3.0,-1,-1
2854,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2855,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2856,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2857,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2858,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2859,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.0,-1,-1
2860,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.2,-1,-1
2861,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.4,-1,-1
2862,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.6,-1,-1
2863,,..\..\data\highreflection/frame001979.jpg,0,2,image0.jpg,1,Right_Indicator,0.77,0,2.8,-1,-1
2864,,..\..\data\highreflection/frame001979.jpg,1,2,image0.jpg,3,Cruise_Control,0.33,0,2.8,-1,-1
2865,,..\..\data\highreflection/frame001979.jpg,0,1,image0.jpg,1,Right_Indicator,0.77,0,3.0,-1,-1
2866,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2867,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2868,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.4,-1,-1
2869,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.6,-1,-1
2870,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2871,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.0,-1,-1
2872,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.2,-1,-1
2873,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.76,0,2.4,-1,-1
2874,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,2.6,-1,-1
2875,,..\..\data\highreflection/frame001980.jpg,0,2,image0.jpg,1,Right_Indicator,0.75,0,2.8,-1,-1
2876,,..\..\data\highreflection/frame001980.jpg,1,2,image0.jpg,3,Cruise_Control,0.53,0,2.8,-1,-1
2877,,..\..\data\highreflection/frame001980.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,3.0,-1,-1
2878,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2879,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.2,-1,-1
2880,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.4,-1,-1
2881,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.6,-1,-1
2882,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2883,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2884,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.2,-1,-1
2885,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.4,-1,-1
2886,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.6,-1,-1
2887,,..\..\data\highreflection/frame001981.jpg,0,2,image0.jpg,1,Right_Indicator,0.76,0,2.8,-1,-1
2888,,..\..\data\highreflection/frame001981.jpg,1,2,image0.jpg,3,Cruise_Control,0.43,0,2.8,-1,-1
2889,,..\..\data\highreflection/frame001981.jpg,0,1,image0.jpg,1,Right_Indicator,0.72,0,3.0,-1,-1
2890,,..\..\data\highreflection/frame001982.jpg,0,1,image0.jpg,3,Cruise_Control,0.42,0,2.8,-1,-1
2891,,..\..\data\highreflection/frame001983.jpg,0,1,image0.jpg,3,Cruise_Control,0.42,0,2.8,-1,-1
2892,,..\..\data\highreflection/frame001989.jpg,0,1,image0.jpg,3,Cruise_Control,0.51,0,2.8,-1,-1
2893,,..\..\data\highreflection/frame001990.jpg,0,1,image0.jpg,3,Cruise_Control,0.46,0,2.8,-1,-1
2894,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2895,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2896,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2897,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2898,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2899,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2900,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.2,-1,-1
2901,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.4,-1,-1
2902,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.6,-1,-1
2903,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.8,-1,-1
2904,,..\..\data\highreflection/frame001991.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,3.0,-1,-1
2905,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2906,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2907,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2908,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2909,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2910,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2911,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.2,-1,-1
2912,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.4,-1,-1
2913,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.6,-1,-1
2914,,..\..\data\highreflection/frame001992.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.8,-1,-1
2915,,..\..\data\highreflection/frame001992.jpg,0,2,image0.jpg,1,Right_Indicator,0.77,0,3.0,-1,-1
2916,,..\..\data\highreflection/frame001992.jpg,1,2,image0.jpg,3,Cruise_Control,0.41,0,3.0,-1,-1
2917,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2918,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2919,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2920,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2921,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.82,0,1.8,-1,-1
2922,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2923,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.2,-1,-1
2924,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.4,-1,-1
2925,,..\..\data\highreflection/frame001993.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.6,-1,-1
2926,,..\..\data\highreflection/frame001993.jpg,0,2,image0.jpg,1,Right_Indicator,0.79,0,2.8,-1,-1
2927,,..\..\data\highreflection/frame001993.jpg,1,2,image0.jpg,3,Cruise_Control,0.42,0,2.8,-1,-1
2928,,..\..\data\highreflection/frame001993.jpg,0,2,image0.jpg,1,Right_Indicator,0.78,0,3.0,-1,-1
2929,,..\..\data\highreflection/frame001993.jpg,1,2,image0.jpg,3,Cruise_Control,0.27,0,3.0,-1,-1
2930,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1,-1,-1
2931,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2932,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2933,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2934,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.8,-1,-1
2935,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.0,-1,-1
2936,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,2.2,-1,-1
2937,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.4,-1,-1
2938,,..\..\data\highreflection/frame001994.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.6,-1,-1
2939,,..\..\data\highreflection/frame001994.jpg,0,2,image0.jpg,1,Right_Indicator,0.78,0,2.8,-1,-1
2940,,..\..\data\highreflection/frame001994.jpg,1,2,image0.jpg,3,Cruise_Control,0.36,0,2.8,-1,-1
2941,,..\..\data\highreflection/frame001994.jpg,0,2,image0.jpg,1,Right_Indicator,0.77,0,3.0,-1,-1
2942,,..\..\data\highreflection/frame001994.jpg,1,2,image0.jpg,3,Cruise_Control,0.27,0,3.0,-1,-1
2943,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2944,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.2,-1,-1
2945,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.4,-1,-1
2946,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.81,0,1.6,-1,-1
2947,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2948,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,2.0,-1,-1
2949,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.2,-1,-1
2950,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.4,-1,-1
2951,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.6,-1,-1
2952,,..\..\data\highreflection/frame001995.jpg,0,2,image0.jpg,1,Right_Indicator,0.77,0,2.8,-1,-1
2953,,..\..\data\highreflection/frame001995.jpg,1,2,image0.jpg,3,Cruise_Control,0.31,0,2.8,-1,-1
2954,,..\..\data\highreflection/frame001995.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,3.0,-1,-1
2955,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2956,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2957,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.4,-1,-1
2958,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.6,-1,-1
2959,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2960,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.0,-1,-1
2961,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.2,-1,-1
2962,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.76,0,2.4,-1,-1
2963,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.75,0,2.6,-1,-1
2964,,..\..\data\highreflection/frame001996.jpg,0,2,image0.jpg,1,Right_Indicator,0.74,0,2.8,-1,-1
2965,,..\..\data\highreflection/frame001996.jpg,1,2,image0.jpg,3,Cruise_Control,0.28,0,2.8,-1,-1
2966,,..\..\data\highreflection/frame001996.jpg,0,1,image0.jpg,1,Right_Indicator,0.73,0,3.0,-1,-1
2967,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1,-1,-1
2968,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.2,-1,-1
2969,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.4,-1,-1
2970,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.6,-1,-1
2971,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.8,0,1.8,-1,-1
2972,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.79,0,2.0,-1,-1
2973,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.2,-1,-1
2974,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.4,-1,-1
2975,,..\..\data\highreflection/frame001997.jpg,0,1,image0.jpg,1,Right_Indicator,0.78,0,2.6,-1,-1
